"OBJECTID","Name","Yr_Final","Area_sqm","Measure.var","value","forest.yr","Area_ha","value.ha"
323,"WASIPANGA",2001,4140224.41939884,"Forest2016",2070112.2097,2016,414.022441939884,207.01122097
324,"LA AGUADITA",2004,13929383.1138451,"Forest2016",9905213.29873,2016,1392.93831138451,990.521329873
325,"PAEZ DEL LIBANO",2003,2687183.03245884,"Forest2016",2240891.74933,2016,268.718303245884,224.089174933
326,"SANTA MARTA",2004,3141966.1159107,"Forest2016",1973871.80615,2016,314.19661159107,197.387180615
327,"WASIPUNGO",2005,5708376.87725,"Forest2016",4135506.75256,2016,570.837687725,413.550675256
329,"PUERTO NARE",2003,187283825.30857,"Forest2016",180682865.865,2016,18728.382530857,18068.2865865
330,"NUEVO HORIZONTE",2003,2351285.15341,"Forest2016",0,2016,235.128515341,0
331,"SAN JOAQUIN",2003,1053926.772213,"Forest2016",779358.562084,2016,105.3926772213,77.9358562084
332,"TIERRA ALTA",2000,2330527.4193,"Forest2016",1647409.26077,2016,233.05274193,164.740926077
333,"SAN MIGUEL DE LA CASTELLANA",2002,4795980.11025,"Forest2016",2083321.67685,2016,479.598011025,208.332167685
334,"WITAC'KIWE",2010,774640.895243,"Forest2016",314196.611591,2016,77.4640895243,31.4196611591
335,"SANTA RITA",2002,10595879.724213,"Forest2016",9767457.42699,2016,1059.5879724213,976.745742699
336,"INGA DE MOCOA",2003,1059587.9724216,"Forest2016",96240.4035503,2016,105.95879724216,9.62404035503
337,"LOS GUADUALES",2003,2461678.5574784,"Forest2016",97183.9369184,2016,246.16785574784,9.71839369184
338,"EL ESPINGO",2006,18551753.08439,"Forest2016",14240749.1253,2016,1855.175308439,1424.07491253
341,"ZIT-SET DEL QUECAL",2001,7180288.931542,"Forest2016",591595.421824,2016,718.0288931542,59.1595421824
342,"SAN JOSÉ",2000,39754834.9331972,"Forest2016",36033539.3293,2016,3975.48349331972,3603.35393293
343,"LA TEÓFILA",2003,16983600.6265477,"Forest2016",16253305.7996,2016,1698.36006265477,1625.33057996
344,"PUERTO TRIUNFO",2006,7660547.41592,"Forest2016",6614168.91066,2016,766.054741592,661.416891066
345,"LA ITALIA",2003,7052911.92684,"Forest2016",4013790.94807,2016,705.291192684,401.379094807
346,"EL DESCANSO",2004,2500363.425567,"Forest2016",702932.359264,2016,250.0363425567,70.2932359264
347,"LA JULIA",2003,1493613.321766,"Forest2016",950138.101717,2016,149.3613321766,95.0138101717
348,"CHALUAYACO",2000,3702424.93658,"Forest2016",3191029.85105,2016,370.242493658,319.102985105
349,"CENTRO DE MIRAFLORES",2006,7553928.14533,"Forest2016",4248730.75673,2016,755.392814533,424.873075673
350,"JERUSALÉN-SAN LUIS ALTO PICUDITO",2009,48743877.3315177,"Forest2016",31736688.3708,2016,4874.38773315177,3173.66883708
351,"MANDIYACO",2003,15184282.493507,"Forest2016",11708305.5653,2016,1518.4282493507,1170.83055653
352,"LA LIBERTAD 2",2013,17548777.11401,"Forest2016",4801641.31046,2016,1754.877711401,480.164131046
353,"LA FLORESTA - LA ESPAÑOLA",2003,1316229.0485589,"Forest2016",46233.1350389,2016,131.62290485589,4.62331350389
358,"SAN LUIS",2003,2863623.77231,"Forest2016",1105821.10746,2016,286.362377231,110.582110746
360,"VEGAS DE SANTANA",2000,502903.2852188,"Forest2016",52837.8686158,2016,50.29032852188,5.28378686158
362,"LA ARGELIA",2003,2062563.942749,"Forest2016",767092.628298,2016,206.2563942749,76.7092628298
363,"LA PERECERA",2012,64472578.57835,"Forest2016",57648945.26,2016,6447.257857835,5764.894526
365,"PLAYA LARGA",2009,6762303.64946,"Forest2016",3505226.46264,2016,676.230364946,350.522646264
366,"PIEDRA SAGRADA LA GRAN FAMILIA DE LOS PASTOS",2006,1250181.7127814,"Forest2016",1240746.3791,2016,125.01817127814,124.07463791
367,"ALPAMANGA",2005,947307.501612,"Forest2016",267963.476552,2016,94.7307501612,26.7963476552
368,"BAJO CASACUENTE",2010,18787636.4264178,"Forest2016",17958270.5958,2016,1878.76364264178,1795.82705958
369,"PUERTO MONFORT",2009,6581145.24278,"Forest2016",4946001.91579,2016,658.114524278,494.600191579
371,"BELLA VISTA",2005,7973800.49415,"Forest2016",5963130.88665,2016,797.380049415,596.313088665
373,"SELVA VERDE",2005,2173900.880198,"Forest2016",610466.089187,2016,217.3900880198,61.0466089187
374,"MONOCHOA",2004,2678414776.86857,"Forest2016",2117241701.44,2016,267841.477686857,211724.170144
376,"PAUJIL",2006,549489301.737289,"Forest2016",516775112.797,2016,54948.9301737289,51677.5112797
379,"SANTA ROSA DE JUANAMBÚ, CAMPO ALEGRE, ALPES ORIENTALES Y LA FLORESTA",2006,14963495.68534,"Forest2016",8452171.9118,2016,1496.349568534,845.21719118
380,"CAÑAVERAL",2003,19866095.0661963,"Forest2016",13078316.0158,2016,1986.60950661963,1307.83160158
381,"ADUCHE",2004,588548752.5778,"Forest2016",553314386.012,2016,58854.87525778,55331.4386012
382,"JACOME",2003,2043693.27539,"Forest2016",171723.073001,2016,204.369327539,17.1723073001
383,"VILLA CATALINA-DE PUERTO ROSARIO",2000,644436121.039254,"Forest2016",615992364.124,2016,64443.6121039254,61599.2364124
384,"EL PORVENIR - LA BARRIALOSA",2004,30093053.2435265,"Forest2016",19234871.2429,2016,3009.30532435265,1923.48712429
385,"BLASIAKU",2004,592538.955192,"Forest2016",331180.212217,2016,59.2538955192,33.1180212217
386,"YURAYACO",2003,1017128.970855,"Forest2016",287777.677283,2016,101.7128970855,28.7777677283
387,"CACHIVERA DE NARE",2000,2610756.829648,"Forest2016",332123.745585,2016,261.0756829648,33.2123745585
388,"INKAL AWA",2010,713311.226314,"Forest2016",195311.407205,2016,71.3311226314,19.5311407205
389,"AGUA BLANCA",2011,12938673.0773,"Forest2016",10752506.2633,2016,1293.86730773,1075.25062633
390,"TUCÁN DE CAÑO GIRIZA Y PUERTO LA PALMA",2005,54146549.3974,"Forest2016",39212303.2465,2016,5414.65493974,3921.23032465
391,"NASSA KIWE",2003,2451299.690432,"Forest2016",120772.271122,2016,245.1299690432,12.0772271122
392,"CAMARITAGUA",2002,90451826.336767,"Forest2016",87771248.0379,2016,9045.1826336767,8777.12480379
1,"Caño Bodegas",2002,19730226.2612288,"Forest2017",5250763.19208,2017,1973.02262612288,525.076319208
2,"La Brea",2002,14718177.0096417,"Forest2017",13834086.2394,2017,1471.81770096417,1383.40862394
3,"San Nicolás",2003,302874.21117284,"Forest2017",5661.20020709,2017,30.287421117284,0.566120020709
4,"El Aguacate",2002,5802730.21406,"Forest2017",4043040.48123,2017,580.273021406,404.304048123
5,"Porce Medio",2002,28394693.1807995,"Forest2017",19097115.3653,2017,2839.46931807995,1909.71153653
6,"Los Mangos",2000,3747714.5382561,"Forest2017",99071.0036241,2017,374.77145382561,9.90710036241
7,"Citronela Río Dagua",2003,12422560.324937,"Forest2017",11818698.9657,2017,1242.2560324937,1181.86989657
8,"Por El Desarrollo Integral",2003,113619344.658085,"Forest2017",72537901.7868,2017,11361.9344658085,7253.79017868
9,"Turriquitadó",2000,90336715.265756,"Forest2017",49855359.6238,2017,9033.6715265756,4985.53596238
10,"Casimiro",2005,257584.609502,"Forest2017",0,2017,25.7584609502,0
12,"Calle Larga Río Dagua",2003,14032228.25094,"Forest2017",12746192.2663,2017,1403.222825094,1274.61922663
15,"Brazitos Y Amazonas",2002,39101909.8425,"Forest2017",28575851.5787,2017,3910.19098425,2857.58515787
19,"Pueblo Nuevo",2002,2107853.544427,"Forest2017",1187908.51012,2017,210.7853544427,118.790851012
20,"Bocas De Caná",2002,18163017.3367,"Forest2017",11519598.8881,2017,1816.30173367,1151.95988881
21,"Por La Identidad Cultural",2001,122446099.31659,"Forest2017",107888322.947,2017,12244.609931659,10788.8322947
25,"Manatíes",2000,46075564.9663795,"Forest2017",38860365.2882,2017,4607.55649663795,3886.03652882
27,"La Grande",2000,129738668.719408,"Forest2017",19809483.058,2017,12973.8668719408,1980.9483058
28,"Río Montaño",2000,246559422.09541,"Forest2017",135402699.487,2017,24655.942209541,13540.2699487
33,"Pavasa",2001,66632326.4580395,"Forest2017",57809345.9147,2017,6663.23264580395,5780.93459147
43,"Alto Potedó",2003,16748660.8178866,"Forest2017",16649589.8091,2017,1674.86608178866,1664.95898091
48,"Chanzará",2005,32204680.9214,"Forest2017",26600092.7064,2017,3220.46809214,2660.00927064
50,"El Progreso Del Campo",2000,96042261.5429758,"Forest2017",93747588.3627,2017,9604.22615429758,9374.75883627
52,"La Nupa Del Río Caunapí",2002,1500218.0553437,"Forest2017",252866.942583,2017,150.02180553437,25.2866942583
74,"Gualmar",2003,54097485.66232,"Forest2017",45346213.6588,2017,5409.748566232,4534.62136588
84,"Alto Río Sequihonda",2004,91688798.5823495,"Forest2017",77128191.6214,2017,9168.87985823495,7712.81916214
88,"Vigía De Curvaradó Y Santa Rosa De Limón",2000,336849904.225602,"Forest2017",178341959.524,2017,33684.9904225602,17834.1959524
89,"Pedeguita Y Mancilla",2000,498034653.039261,"Forest2017",149876501.349,2017,49803.4653039261,14987.6501349
91,"Los Ríos La Larga Y Tumaradó",2000,1107791205.13248,"Forest2017",280722878.202,2017,110779.120513248,28072.2878202
92,"Truandó Medio",2000,346503194.115309,"Forest2017",339597473.289,2017,34650.3194115309,33959.7473289
95,"Río Curvaradó",2000,465779021.31566,"Forest2017",224592078.149,2017,46577.902131566,22459.2078149
96,"La Cuenca Del Río Salaquí",2000,593197541.483616,"Forest2017",406928014.419,2017,59319.7541483616,40692.8014419
97,"Malaguita Bajo San Juan",2006,233996.2752991,"Forest2017",213238.541134,2017,23.39962752991,21.3238541134
98,"Cabeceras Río San Juan",2006,408549.948405,"Forest2017",225504.474916,2017,40.8549948405,22.5504474916
108,"La Cuenca Del Río Quiparadó",2000,271093176.733825,"Forest2017",216073858.904,2017,27109.3176733825,21607.3858904
109,"Río Domingodó",2000,381061047.2569,"Forest2017",265907517.261,2017,38106.10472569,26590.7517261
116,"Mayor Del Bajo Atrato",2003,347425969.749475,"Forest2017",78447251.2697,2017,34742.5969749475,7844.72512697
117,"Bocas De Atrato Y Leoncito",2000,340201334.749831,"Forest2017",92619122.4548,2017,34020.1334749831,9261.91224548
120,"La Esperanza",2008,17521414.646324,"Forest2017",16657138.076,2017,1752.1414646324,1665.7138076
124,"Nueva Esperanza",2012,15837207.5842526,"Forest2017",12907536.4722,2017,1583.72075842526,1290.75364722
125,"Chaparrosa",2011,14882351.81566,"Forest2017",13473656.4929,2017,1488.235181566,1347.36564929
126,"Villa Grande",2012,5779141.87986,"Forest2017",2823051.8366,2017,577.914187986,282.30518366
127,"Alejandro",2011,229278.60845814,"Forest2017",943.533367849,2017,22.927860845814,0.0943533367849
128,"La Boquilla",2012,584990.68824692,"Forest2017",68877.935853,2017,58.499068824692,6.8877935853
129,"Makankamana",2012,29953410.30495,"Forest2017",2416388.95506,2017,2995.341030495,241.638895506
130,"Piedras Bachichi",2007,141530.005221,"Forest2017",40571.9348175,2017,14.1530005221,4.05719348175
141,"Alto Anchicaya",2011,3057048.11277,"Forest2017",2017274.34046,2017,305.704811277,201.727434046
142,"Bellavista",2007,3679780.135741,"Forest2017",3053273.97836,2017,367.9780135741,305.327397836
144,"Chilona - El Salto",2012,3901510.47726,"Forest2017",1290753.64722,2017,390.151047726,129.075364722
153,"El Bien Del Futuro",2014,42146692.0215088,"Forest2017",27722897.4141,2017,4214.66920215088,2772.28974141
154,"Renacer Telembi",2014,65225518.2061495,"Forest2017",54409795.1904,2017,6522.55182061495,5440.97951904
155,"Concejo Comunitario La Barra",2015,31132827.0151326,"Forest2017",27872919.2196,2017,3113.28270151326,2787.29192196
156,"Embera Drua",2003,90579.2033414,"Forest2017",12265.933782,2017,9.05792033414,1.2265933782
157,"Hermeregildo Chakiama",2000,589708.3550876,"Forest2017",31136.601139,2017,58.97083550876,3.1136601139
158,"Narikizavi",2001,2977791.309852,"Forest2017",177384.273156,2017,297.7791309852,17.7384273156
159,"Coribí Bedadó",2003,1011467.7706465,"Forest2017",81143.869635,2017,101.14677706465,8.1143869635
160,"Dokerazavi",2001,7391640.40601,"Forest2017",2943824.10769,2017,739.164040601,294.382410769
161,"Bernardino Panchi",2006,223617.40824912,"Forest2017",7548.26694279,2017,22.361740824912,0.754826694279
162,"Cananama",2000,16380682.804311,"Forest2017",156626.539063,2017,1638.0682804311,15.6626539063
164,"Calderas",2001,11585646.2273851,"Forest2017",5137539.18794,2017,1158.56462273851,513.753918794
166,"Polindara",2003,22892950.111139,"Forest2017",260415.209526,2017,2289.2950111139,26.0415209526
167,"Las Mercedes",2003,59442.6021928,"Forest2017",0,2017,5.94426021928,0
168,"Musse Ukwe",2006,2918348.7076595,"Forest2017",10378.8670463,2017,291.83487076595,1.03788670463
169,"La Bonanza",2006,1021846.6377002,"Forest2017",15096.5338856,2017,102.18466377002,1.50965338856
171,"El Rosarío, Bellavista Y Yukatán",2000,821817.56365,"Forest2017",140586.471809,2017,82.181756365,14.0586471809
172,"Caño Padilla",2000,726520.693468,"Forest2017",273624.676676,2017,72.6520693468,27.3624676676
173,"Kankuamo",2003,254751178.797449,"Forest2017",21703154.5273,2017,25475.1178797449,2170.31545273
176,"Nussi Purru",2000,146236349.6616,"Forest2017",140509102.073,2017,14623.63496616,14050.9102073
177,"Opogadó - Doguadó",2003,301592892.85862,"Forest2017",292528367.701,2017,30159.289285862,29252.8367701
178,"Pueblo Nuevo",2000,1821019.40051,"Forest2017",0,2017,182.101940051,0
179,"Bocas De Tetuan",2003,127377.004699,"Forest2017",0,2017,12.7377004699,0
180,"San Antonio De Calarma",2000,3124982.515282,"Forest2017",191537.273673,2017,312.4982515282,19.1537273673
181,"Lomas De Hilarco",2000,4064741.74995,"Forest2017",0,2017,406.474174995,0
183,"Uradá Jiguamiandó",2003,195964332.29585,"Forest2017",184109779.002,2017,19596.433229585,18410.9779002
184,"Pescadito",2001,2035201.475077,"Forest2017",1515314.58877,2017,203.5201475077,151.531458877
187,"Mamey De Dipurdú",2003,2133328.945366,"Forest2017",1664392.86089,2017,213.3328945366,166.439286089
191,"Puerto Chichiliano",2003,2716432.566878,"Forest2017",2269197.74968,2017,271.6432566878,226.919774968
195,"Nuevo Amanecer - La Meseta",2003,2929671.108077,"Forest2017",412324.08175,2017,292.9671108077,41.232408175
196,"Pickwe Ikh",2003,3730730.937621,"Forest2017",595369.555113,2017,373.0730937621,59.5369555113
198,"Nam Misak",2006,5481928.8689,"Forest2017",2592829.69485,2017,548.19288689,259.282969485
199,"Potrerito",2003,1930469.2712154,"Forest2017",63216.7356459,2017,193.04692712154,6.32167356459
200,"San Agustin",2001,1704021.26286,"Forest2017",0,2017,170.402126286,0
203,"Okochi",2000,2518290.55956814,"Forest2017",943.533367849,2017,251.829055956814,0.0943533367849
204,"Una'apuchon",2000,3510887.66285,"Forest2017",0,2017,351.088766285,0
207,"Maiz Blanco",2006,295325.944228,"Forest2017",295325.944137,2017,29.5325944228,29.5325944137
209,"San Juan De Pampon",2000,147191.20543,"Forest2017",147191.205384,2017,14.719120543,14.7191205384
210,"Planadas Telembí",2007,27207728.20367,"Forest2017",22915594.9049,2017,2720.772820367,2291.55949049
211,"Quebrada Grande",2006,5858398.682785,"Forest2017",5460227.59974,2017,585.8398682785,546.022759974
214,"Honda Río Guiza",2003,2957033.57575356,"Forest2017",2325809.75175,2017,295.703357575356,232.580975175
216,"Integrado El Charco",2000,32907613.2805781,"Forest2017",30040215.3656,2017,3290.76132805781,3004.02153656
221,"Cocana",2003,1337930.31602,"Forest2017",0,2017,133.793031602,0
222,"Palermo",2001,1303019.5814049,"Forest2017",0,2017,130.30195814049,0
223,"Mesa De Ortega",2000,4425171.496578,"Forest2017",42459.0015532,2017,442.5171496578,4.24590015532
224,"Natacoy Pijao",2003,1597401.99226,"Forest2017",0,2017,159.740199226,0
225,"Diamante",2000,2183336.21388,"Forest2017",0,2017,218.333621388,0
226,"Olirco",2001,2304108.485,"Forest2017",0,2017,230.4108485,0
227,"La Flecha Altozano",2001,2849470.7717872,"Forest2017",2830.60010355,2017,284.94707717872,0.283060010355
228,"Floral Tradicional",2007,995427.703388,"Forest2017",0,2017,99.5427703388,0
229,"Doxura",2001,1015241.90412,"Forest2017",0,2017,101.524190412,0
230,"Kwes Kiwe Nasa",2000,260415.209607,"Forest2017",0,2017,26.0415209607,0
231,"Chonara Huena",2003,3968501.346398,"Forest2017",3828858.40673,2017,396.8501346398,382.885840673
233,"Punta Bandera",2002,30879960.072467,"Forest2017",5312092.86099,2017,3087.9960072467,531.209286099
234,"Piaroa De Cachicamo",2005,159576024.4206,"Forest2017",29447676.4106,2017,15957.60244206,2944.76764106
235,"Selva De Matavén",2003,18752655870.2986,"Forest2017",15287103094,2017,1875265.58702986,1528710.3094
238,"Pickwe Tha Fiw",2003,7052911.9268479,"Forest2017",26418.9342998,2017,705.29119268479,2.64189342998
239,"Chaquira",2000,5382857.865239,"Forest2017",315140.144861,2017,538.2857865239,31.5140144861
240,"Imba",2001,4690304.373026,"Forest2017",230222.141755,2017,469.0304373026,23.0222141755
241,"Rincón Bodega",2000,815212.830073,"Forest2017",0,2017,81.5212830073,0
242,"Barzaloza",2001,632167.356654,"Forest2017",0,2017,63.2167356654,0
245,"La Laguna-el Coso-cinco Caminos",2009,1102046.97398842,"Forest2017",129264.071395,2017,110.204697398842,12.9264071395
248,"Escopetera - Pirza",2003,4625200.570619,"Forest2017",289664.74393,2017,462.5200570619,28.966474393
250,"Rodeito El Pozo",2003,711424.159578,"Forest2017",0,2017,71.1424159578,0
251,"Cerro De Hatonuevo",2001,756713.761248,"Forest2017",0,2017,75.6713761248,0
252,"Peña La Alegria",2010,254754.0093982,"Forest2017",21701.2674605,2017,25.47540093982,2.17012674605
253,"Zanja Honda",2010,2024822.60802512,"Forest2017",7548.26694279,2017,202.482260802512,0.754826694279
254,"Inda Guacaray",2010,11963059.5746371,"Forest2017",721803.026404,2017,1196.30595746371,72.1803026404
255,"Santa Rosita",2010,4156264.48666,"Forest2017",187763.140202,2017,415.626448666,18.7763140202
256,"Rincón Velú",2010,651981.557385,"Forest2017",0,2017,65.1981557385,0
258,"Guadualito",2011,11147846.744609,"Forest2017",198142.007248,2017,1114.7846744609,19.8142007248
260,"Cerrodeo",2002,15688129.312083,"Forest2017",490637.351281,2017,1568.8129312083,49.0637351281
262,"Sabaleta",2010,5819713.814679,"Forest2017",4278923.82319,2017,581.9713814679,427.892382319
263,"Lomas De Guaguarco",2012,1218101.57827,"Forest2017",0,2017,121.810157827,0
264,"Los Almendros",2009,1697416.529284,"Forest2017",816156.363189,2017,169.7416529284,81.6156363189
266,"San Andres De Sotavento",2003,89915899.38361,"Forest2017",285890.610458,2017,8991.589938361,28.5890610458
267,"Canime",2007,200972.60741428,"Forest2017",0,2017,20.097260741428,0
268,"Cxayu'ce Fiw",2007,2473944.49126,"Forest2017",0,2017,247.394449126,0
269,"Rumiyaco",2002,2356946.353612,"Forest2017",140586.471809,2017,235.6946353612,14.0586471809
270,"Guaipa Uno",2001,7116128.66250714,"Forest2017",0,2017,711.612866250714,0
271,"Balsillas Limon",2006,3327842.18943,"Forest2017",0,2017,332.784218943,0
272,"Balsillas",2006,1389824.65127,"Forest2017",0,2017,138.982465127,0
273,"Paez De Toez",2003,5084701.32091,"Forest2017",0,2017,508.470132091,0
274,"Beltran",2006,1768181.531896,"Forest2017",118885.204349,2017,176.8181531896,11.8885204349
275,"Pablo Muera",2002,20736976.3649451,"Forest2017",15730588.3088,2017,2073.69763649451,1573.05883088
276,"Nueva Esperanza Del Tomo",2002,92492689.0120279,"Forest2017",8382350.43997,2017,9249.26890120279,838.235043997
277,"Zaragoza Tamarindo",2000,789737.429133,"Forest2017",0,2017,78.9737429133,0
278,"Quebraditas",2001,503846.818587,"Forest2017",0,2017,50.3846818587,0
279,"Mercadillo",2001,707650.026105,"Forest2017",0,2017,70.7650026105,0
281,"Morrito",2006,6773626.0498726,"Forest2017",6736828.24644,2017,677.36260498726,673.682824644
284,"Menche San Cayetano",2013,732181.8936765,"Forest2017",10378.8670463,2017,73.21818936765,1.03788670463
285,"Chenche Buenavista",2013,2034257.9417107,"Forest2017",85861.5364742,2017,203.42579417107,8.58615364742
286,"Chenche Balsillas",2003,482145.55112,"Forest2017",0,2017,48.214555112,0
287,"Chenche Balsillas",2003,31136.60114862,"Forest2017",0,2017,3.113660114862,0
288,"Tokolloro",2001,1798374.5996772,"Forest2017",1776673.33166,2017,179.83745996772,177.667333166
289,"Guadualito",2002,4431776.23015814,"Forest2017",4161925.68558,2017,443.177623015814,416.192568558
292,"Pared Y Parecito",2003,16980770.02643,"Forest2017",16943028.6865,2017,1698.077002643,1694.30286865
293,"Muisca De Fonquetá Y Cerca De Piedra",2013,1356800.98338814,"Forest2017",943.533367849,2017,135.680098338814,0.0943533367849
294,"Maguare",2014,427420.615767,"Forest2017",0,2017,42.7420615767,0
298,"Alto San Jorge",2014,6757585.982622,"Forest2017",890695.499249,2017,675.7585982622,89.0695499249
299,"Vegas De Segovia",2013,9439107.81487512,"Forest2017",6585862.90758,2017,943.910781487512,658.586290758
300,"Velu Centro",2013,802946.896287,"Forest2017",0,2017,80.2946896287,0
302,"Perratpu",2006,613296.689291,"Forest2017",0,2017,61.3296689291,0
303,"El Soldado Parate Bien",2000,3109885.98139398,"Forest2017",99071.0036241,2017,310.988598139398,9.90710036241
305,"Resguardo Indigena Natarroco",2015,4689360.8396547,"Forest2017",17927.1339891,2017,468.93608396547,1.79271339891
306,"Resguardo Indigena Mesas De San Juan",2015,166061.8727924,"Forest2017",0,2017,16.60618727924,0
307,"Resguardo Indigena Campoalegre",2015,310422.478118,"Forest2017",33967.2012426,2017,31.0422478118,3.39672012426
308,"Resguardo Indigena Anaba",2015,74539.1360831,"Forest2017",0,2017,7.45391360831,0
309,"Resguardo Indigena Aco Viejo Patio Bonito",2015,2937219.375018,"Forest2017",119828.737717,2017,293.7219375018,11.9828737717
310,"Resguardo Indigena Gualeras",2015,2084265.21022,"Forest2017",0,2017,208.426521022,0
311,"LOS PIJAOS",2002,1377558.71748,"Forest2017",0,2017,137.755871748,0
312,"SAN ANDRES - LAS VEGAS - VILLA UNION",2005,15563582.9074702,"Forest2017",6682103.3111,2017,1556.35829074702,668.21033111
313,"EL PORVENIR KANANGUCHAL",2001,5400784.99923,"Forest2017",1398316.45115,2017,540.078499923,139.831645115
314,"CAICEDONIA",2005,11254466.01518,"Forest2017",6704748.11193,2017,1125.446601518,670.474811193
315,"HERICHA",2010,13835973.3103744,"Forest2017",2406953.62138,2017,1383.59733103744,240.695362138
316,"BANDERAS DEL RECAIBO",2013,4188344.62118,"Forest2017",2688126.565,2017,418.834462118,268.8126565
317,"LA PLAYA",2001,277398.8102332,"Forest2017",183045.473363,2017,27.73988102332,18.3045473363
318,"DAMASCO VIDES",2003,6921760.78868,"Forest2017",2960807.70831,2017,692.176078868,296.080770831
319,"ALTO LORENZO",2003,12935842.477207,"Forest2017",7412398.13782,2017,1293.5842477207,741.239813782
320,"EL ITILLA",2002,103751872.69387,"Forest2017",101506263.247,2017,10375.187269387,10150.6263247
321,"NASA CHAMB",2011,335897.879058,"Forest2017",48120.2017603,2017,33.5897879058,4.81202017603
322,"BOCANA DE LUZON",2010,11780014.10122,"Forest2017",6155611.69185,2017,1178.001410122,615.561169185
323,"WASIPANGA",2001,4140224.41939884,"Forest2017",2053128.60844,2017,414.022441939884,205.312860844
324,"LA AGUADITA",2004,13929383.1138451,"Forest2017",9879737.89474,2017,1392.93831138451,987.973789474
325,"PAEZ DEL LIBANO",2003,2687183.03245884,"Forest2017",2240891.74864,2017,268.718303245884,224.089174864
326,"SANTA MARTA",2004,3141966.1159107,"Forest2017",1971984.7388,2017,314.19661159107,197.19847388
327,"WASIPUNGO",2005,5708376.87725,"Forest2017",4135506.75128,2017,570.837687725,413.550675128
329,"PUERTO NARE",2003,187283825.30857,"Forest2017",180533787.537,2017,18728.382530857,18053.3787537
330,"NUEVO HORIZONTE",2003,2351285.15341,"Forest2017",0,2017,235.128515341,0
331,"SAN JOAQUIN",2003,1053926.772213,"Forest2017",780302.095211,2017,105.3926772213,78.0302095211
332,"TIERRA ALTA",2000,2330527.4193,"Forest2017",1569095.99073,2017,233.05274193,156.909599073
333,"SAN MIGUEL DE LA CASTELLANA",2002,4795980.11025,"Forest2017",1994629.53963,2017,479.598011025,199.462953963
334,"WITAC'KIWE",2010,774640.895243,"Forest2017",314196.611494,2017,77.4640895243,31.4196611494
335,"SANTA RITA",2002,10595879.724213,"Forest2017",9767457.42397,2017,1059.5879724213,976.745742397
336,"INGA DE MOCOA",2003,1059587.9724216,"Forest2017",96240.4035206,2017,105.95879724216,9.62404035206
337,"LOS GUADUALES",2003,2461678.5574784,"Forest2017",97183.9368884,2017,246.16785574784,9.71839368884
338,"EL ESPINGO",2006,18551753.08439,"Forest2017",14150169.9176,2017,1855.175308439,1415.01699176
340,"YUNGILLO",2015,260758655.752222,"Forest2017",211478851.403,2017,26075.8655752222,21147.8851403
341,"ZIT-SET DEL QUECAL",2001,7180288.931542,"Forest2017",593482.488377,2017,718.0288931542,59.3482488377
342,"SAN JOSÉ",2000,39754834.9331972,"Forest2017",36039200.5184,2017,3975.48349331972,3603.92005184
343,"LA TEÓFILA",2003,16983600.6265477,"Forest2017",16251418.7278,2017,1698.36006265477,1625.14187278
344,"PUERTO TRIUNFO",2006,7660547.41592,"Forest2017",6615112.44199,2017,766.054741592,661.511244199
345,"LA ITALIA",2003,7052911.92684,"Forest2017",4004355.61315,2017,705.291192684,400.435561315
346,"EL DESCANSO",2004,2500363.425567,"Forest2017",702932.359047,2017,250.0363425567,70.2932359047
347,"LA JULIA",2003,1493613.321766,"Forest2017",949194.568056,2017,149.3613321766,94.9194568056
348,"CHALUAYACO",2000,3702424.93658,"Forest2017",3152344.98198,2017,370.242493658,315.234498198
349,"CENTRO DE MIRAFLORES",2006,7553928.14533,"Forest2017",4194005.82009,2017,755.392814533,419.400582009
350,"JERUSALÉN-SAN LUIS ALTO PICUDITO",2009,48743877.3315177,"Forest2017",31460233.0842,2017,4874.38773315177,3146.02330842
351,"MANDIYACO",2003,15184282.493507,"Forest2017",11693209.0277,2017,1518.4282493507,1169.32090277
352,"LA LIBERTAD 2",2013,17548777.11401,"Forest2017",3756206.33741,2017,1754.877711401,375.620633741
353,"LA FLORESTA - LA ESPAÑOLA",2003,1316229.0485589,"Forest2017",46233.1350246,2017,131.62290485589,4.62331350246
355,"VILLA MARIA DE ANAMÚ",2010,9259836.474925,"Forest2017",9046597.93093,2017,925.9836474925,904.659793093
358,"SAN LUIS",2003,2863623.77231,"Forest2017",1065249.1723,2017,286.362377231,106.52491723
360,"VEGAS DE SANTANA",2000,502903.2852188,"Forest2017",53781.4019674,2017,50.29032852188,5.37814019674
362,"LA ARGELIA",2003,2062563.942749,"Forest2017",765205.561325,2017,206.2563942749,76.5205561325
363,"LA PERECERA",2012,64472578.57835,"Forest2017",57593276.7735,2017,6447.257857835,5759.32767735
364,"INGA DE APONTE",2003,905792.0334149,"Forest2017",834083.497178,2017,90.57920334149,83.4083497178
365,"PLAYA LARGA",2009,6762303.64946,"Forest2017",3493904.06114,2017,676.230364946,349.390406114
366,"PIEDRA SAGRADA LA GRAN FAMILIA DE LOS PASTOS",2006,1250181.7127814,"Forest2017",1240746.37872,2017,125.01817127814,124.074637872
367,"ALPAMANGA",2005,947307.501612,"Forest2017",267963.476469,2017,94.7307501612,26.7963476469
368,"BAJO CASACUENTE",2010,18787636.4264178,"Forest2017",17938456.3895,2017,1878.76364264178,1793.84563895
369,"PUERTO MONFORT",2009,6581145.24278,"Forest2017",4946945.44763,2017,658.114524278,494.694544763
